"State/UT","Year","Season","Pump Type","Agricultural Demand (%)","Industrial Demand (%)","Domestic Demand (%)","Total Demand (%)","Subsidy Impact Factor","Market Growth Rate (%)","Energy Efficiency Rating"
"Jharkhand","2020","Monsoon","Floating","62","24","21","107","12.879131588952","3.2857110701409","2"
"Jharkhand","2020","Winter","Submersible","27","12","26","65","18.048065522213","3.2992921956835","1"
"Jharkhand","2020","Winter","Surface Suction","67","42","63","172","0.96725422097562","5.9229255068816","4"
"Jharkhand","2020","Winter","Floating","68","27","23","118","7.0620577787678","5.7987001866747","2"
"Jharkhand","2021","Summer","Submersible","11","53","25","89","9.3223258531698","3.6723191558672","1"
"Jharkhand","2021","Summer","Surface Suction","64","25","50","139","10.822276497577","4.6305371112432","4"
"Jharkhand","2021","Summer","Floating","60","58","28","146","0.42042213452434","5.9176573183948","1"
"Jharkhand","2021","Monsoon","Submersible","32","14","61","107","5.6672813778224","6.0234233093309","3"
"Jharkhand","2021","Monsoon","Surface Suction","48","24","26","98","8.8366740960391","1.9802005503905","3"
"Jharkhand","2021","Monsoon","Floating","19","37","48","104","7.7341411408796","1.3069012337224","3"
"Jharkhand","2021","Winter","Submersible","47","22","48","117","9.6658856993265","3.2967046024182","3"
"Jharkhand","2021","Winter","Surface Suction","67","29","23","119","0.14668301672361","1.1548563571791","4"
"Jharkhand","2021","Winter","Floating","32","25","32","89","19.891639780705","2.2110510121825","2"
"Jharkhand","2022","Summer","Submersible","22","16","34","72","15.556224889169","5.9340346687411","2"
"Jharkhand","2022","Summer","Surface Suction","33","58","56","147","9.0238638290145","2.9823488419937","4"
"Jharkhand","2022","Summer","Floating","55","17","44","116","18.738557274623","6.9041890856748","4"
"Jharkhand","2022","Monsoon","Submersible","35","55","33","123","4.916948849868","3.1488382991749","3"
"Jharkhand","2022","Monsoon","Surface Suction","15","56","24","95","18.97961334094","1.8553393301987","1"
"Jharkhand","2022","Monsoon","Floating","52","23","47","122","1.5351612377748","1.0251246617677","1"
"Jharkhand","2022","Winter","Submersible","37","36","51","124","9.7928815206407","3.4926580035525","4"
"Jharkhand","2022","Winter","Surface Suction","37","42","23","102","3.5416451079458","1.5905451346082","3"
"Jharkhand","2022","Winter","Floating","35","17","25","77","14.573125684732","2.8921824595967","2"
"Jharkhand","2023","Summer","Submersible","54","22","24","100","1.9393134193085","2.0741898246495","3"
"Jharkhand","2023","Summer","Surface Suction","27","11","29","67","10.93857751971","3.8505392372006","3"
"Jharkhand","2023","Summer","Floating","21","56","32","109","5.6120162647583","3.0996271214243","3"
"Jharkhand","2023","Monsoon","Submersible","28","44","58","130","4.8134102951431","6.2458440048225","2"
"Jharkhand","2023","Monsoon","Surface Suction","54","53","43","150","7.9866516039845","3.4580372157551","3"
"Jharkhand","2023","Monsoon","Floating","31","32","38","101","6.6838542834622","5.385222074657","4"
"Jharkhand","2023","Winter","Submersible","69","42","38","149","10.437686563159","1.4078397989164","2"
"Jharkhand","2023","Winter","Surface Suction","58","46","45","149","17.802761068938","4.9136506653943","4"
"Jharkhand","2023","Winter","Floating","25","47","32","104","12.372205781879","4.4113135336277","2"
"Jharkhand","2024","Summer","Submersible","25","37","54","116","7.9200193277123","1.798058793444","4"
"Jharkhand","2024","Summer","Surface Suction","64","31","40","135","8.6810435216191","1.7654210474282","1"
"Jharkhand","2024","Summer","Floating","10","15","42","67","6.0565977795748","5.3852777399332","3"
"Jharkhand","2024","Monsoon","Submersible","32","41","49","122","18.773296265867","3.0991263050851","3"
"Jharkhand","2024","Monsoon","Surface Suction","42","30","58","130","11.069435524197","4.4217216323883","2"
"Jharkhand","2024","Monsoon","Floating","33","56","59","148","5.0908108584332","3.8381650200581","4"
"Jharkhand","2024","Winter","Submersible","29","36","25","90","6.6112200461258","5.4684203669753","1"
"Jharkhand","2024","Winter","Surface Suction","40","30","45","115","10.263501645641","1.7830273578246","1"
"Jharkhand","2024","Winter","Floating","32","29","56","117","18.239191683993","1.3655723303243","4"
"Jharkhand","2025","Summer","Submersible","50","11","44","105","6.3809014866448","3.4930843783724","3"
"Jharkhand","2025","Summer","Surface Suction","66","47","25","138","0.47892530540967","4.5089668678347","4"
"Jharkhand","2025","Summer","Floating","12","44","52","108","1.8284398363428","4.7540914735681","1"
"Jharkhand","2025","Monsoon","Submersible","61","33","64","158","5.0722554171942","4.8525190441144","1"
"Jharkhand","2025","Monsoon","Surface Suction","54","58","62","174","11.761872752109","2.8964661030596","1"
"Jharkhand","2025","Monsoon","Floating","28","32","38","98","12.2329283878","2.7744853755701","1"
"Jharkhand","2025","Winter","Submersible","10","51","38","99","3.2924102647301","2.0870311051001","4"
"Jharkhand","2025","Winter","Surface Suction","64","27","53","144","8.7199036114117","4.5642967934009","1"
"Jharkhand","2025","Winter","Floating","67","15","51","133","16.630815726753","2.0639593193436","3"
"Karnataka","2015","Summer","Submersible","51","19","49","119","14.297990681826","4.4738658793249","4"
"Karnataka","2015","Summer","Surface Suction","61","18","50","129","0.2772427182572","4.8962729214197","1"
"Karnataka","2015","Summer","Floating","54","18","45","117","18.655058781206","1.1208270936957","3"
"Karnataka","2015","Monsoon","Submersible","66","14","24","104","11.291812778669","4.9781632223389","2"
"Karnataka","2015","Monsoon","Surface Suction","38","22","23","83","19.938988348233","5.3209447655856","3"
"Karnataka","2015","Monsoon","Floating","50","17","22","89","0.98441829081523","2.386485117247","1"
"Karnataka","2015","Winter","Submersible","39","20","54","113","18.064472546894","1.1477079030474","4"
"Karnataka","2015","Winter","Surface Suction","65","22","31","118","7.1314265190164","6.4703552614767","1"
"Karnataka","2015","Winter","Floating","61","16","21","98","13.609589250487","6.590187842087","3"
"Karnataka","2016","Summer","Submersible","49","48","40","137","18.69087761431","2.8203132617748","3"
"Karnataka","2016","Summer","Surface Suction","14","40","44","98","3.0377234467326","2.9713488993148","3"
"Karnataka","2016","Summer","Floating","26","54","21","101","19.304192770915","3.569103639203","4"
"Karnataka","2016","Monsoon","Submersible","51","15","22","88","6.2437947313826","3.5647991690001","2"
"Karnataka","2016","Monsoon","Surface Suction","29","14","38","81","7.9656109817811","1.0408881874008","2"
"Karnataka","2016","Monsoon","Floating","56","25","43","124","16.504227425193","5.7703481056368","4"
"Karnataka","2016","Winter","Submersible","64","44","33","141","3.6562677707845","6.7377512890802","3"
"Karnataka","2016","Winter","Surface Suction","39","28","44","111","18.064962101903","2.6044916708326","3"
"Karnataka","2016","Winter","Floating","17","27","47","91","11.999357165221","3.9138811920057","1"
"Karnataka","2017","Summer","Submersible","54","22","26","102","17.144618747396","5.5879057023092","1"
"Karnataka","2017","Summer","Surface Suction","15","33","37","85","18.900481291611","5.0952428726029","1"
"Karnataka","2017","Summer","Floating","64","26","43","133","4.6255985663191","2.4614267551878","2"
"Karnataka","2017","Monsoon","Submersible","43","37","22","102","3.5425428839651","1.0308377655134","3"
"Karnataka","2017","Monsoon","Surface Suction","35","57","40","132","13.653052100884","2.4137371071499","3"
"Karnataka","2017","Monsoon","Floating","17","29","51","97","15.664309093134","5.8194694279888","1"
"Karnataka","2017","Winter","Submersible","10","38","27","75","13.554464824026","2.5138884168109","3"
"Karnataka","2017","Winter","Surface Suction","12","54","59","125","17.193591701607","6.7568330977325","4"
"Karnataka","2017","Winter","Floating","47","16","63","126","3.8907006633697","5.9233128355343","2"
"Karnataka","2018","Summer","Submersible","62","42","55","159","11.556559430229","2.8472447516462","1"
"Karnataka","2018","Summer","Surface Suction","44","57","24","125","19.624831949109","6.5949335415388","3"
"Karnataka","2018","Summer","Floating","44","23","50","117","2.8398851870417","2.8254511829632","4"
"Karnataka","2018","Monsoon","Submersible","32","27","33","92","6.5221570502515","1.4254957569279","3"
"Karnataka","2018","Monsoon","Surface Suction","24","59","55","138","4.6614562378167","5.1711247972604","2"
"Karnataka","2018","Monsoon","Floating","56","22","60","138","2.6457589530208","6.8655397620703","1"
"Karnataka","2018","Winter","Submersible","41","39","32","112","19.515576370979","3.2148171628552","4"
"Karnataka","2018","Winter","Surface Suction","23","38","53","114","3.3491948903598","3.7755612826309","3"
"Karnataka","2018","Winter","Floating","40","34","57","131","1.2625981841593","3.3805303387332","2"
"Karnataka","2019","Summer","Submersible","26","46","33","105","17.383497148062","4.1803747303104","4"
"Karnataka","2019","Summer","Surface Suction","30","31","54","115","17.901132079997","6.1194548151827","4"
"Karnataka","2019","Summer","Floating","58","52","36","146","5.5373993898402","1.2763783820919","4"
"Karnataka","2019","Monsoon","Submersible","30","48","53","131","14.927257686265","2.8694304374934","1"
"Karnataka","2019","Monsoon","Surface Suction","14","14","39","67","0.032875142248994","3.2584897751242","1"
"Karnataka","2019","Monsoon","Floating","49","18","24","91","17.241522851532","1.632431715737","3"
"Karnataka","2019","Winter","Submersible","45","31","41","117","14.845844629739","2.0068875738762","2"
"Karnataka","2019","Winter","Surface Suction","68","55","52","175","14.480583775458","6.5728477641273","1"
"Karnataka","2019","Winter","Floating","10","33","23","66","10.247856414642","3.0929914447518","3"
"Karnataka","2020","Summer","Submersible","68","41","52","161","14.374362265244","1.663621593239","4"
"Karnataka","2020","Summer","Surface Suction","69","15","35","119","4.6527327677355","5.5015647645239","4"
"Karnataka","2020","Summer","Floating","65","58","32","155","1.6232844892743","3.7132148746212","1"
"Karnataka","2020","Monsoon","Submersible","46","52","58","156","16.301442013516","6.264712759619","2"
"Karnataka","2020","Monsoon","Surface Suction","32","39","53","124","9.2146720048335","6.933043247822","4"
"Karnataka","2020","Monsoon","Floating","27","51","26","104","15.091387224115","2.4916293076798","1"
"Karnataka","2020","Winter","Submersible","13","55","62","130","5.3415001491266","4.2079655384531","1"
"Karnataka","2020","Winter","Surface Suction","68","56","31","155","19.080845301562","1.7312770106883","2"
"Karnataka","2020","Winter","Floating","29","33","46","108","0.011958776695906","2.8469149001567","1"
"Karnataka","2021","Summer","Submersible","58","33","26","117","3.74248540821","4.3332974193137","3"
"Karnataka","2021","Summer","Surface Suction","69","44","49","162","8.7729500049211","6.8649775492534","2"
"Karnataka","2021","Summer","Floating","38","50","61","149","2.1360140800473","6.7204172762926","4"
"Karnataka","2021","Monsoon","Submersible","27","26","57","110","6.4080257228043","1.9857210596345","2"
"Karnataka","2021","Monsoon","Surface Suction","65","31","22","118","12.698133183063","1.7430761602349","4"
"Karnataka","2021","Monsoon","Floating","43","44","20","107","16.425003091194","4.2677852266428","1"
"Karnataka","2021","Winter","Submersible","10","10","46","66","14.757608303375","1.8340132311945","3"
"Karnataka","2021","Winter","Surface Suction","63","49","45","157","10.23560913139","5.6166554765293","2"
"Karnataka","2021","Winter","Floating","52","26","42","120","19.615876108292","4.6355571724855","4"
"Karnataka","2022","Summer","Submersible","24","43","64","131","7.8664134077038","4.2673319479281","3"
"Karnataka","2022","Summer","Surface Suction","41","28","21","90","3.3513307860901","2.8618508926273","1"
"Karnataka","2022","Summer","Floating","21","15","41","77","14.789384664775","4.8732061384631","2"
"Karnataka","2022","Monsoon","Submersible","56","15","38","109","7.547263535933","3.4810991817398","3"
"Karnataka","2022","Monsoon","Surface Suction","32","35","32","99","19.11298934533","6.7217956469781","2"
"Karnataka","2022","Monsoon","Floating","42","24","55","121","3.5818987865636","3.3533067606012","1"
"Karnataka","2022","Winter","Submersible","14","11","52","77","10.162834373304","4.7214481256135","4"
"Karnataka","2022","Winter","Surface Suction","23","38","45","106","15.359399561237","4.7713984038837","1"
"Karnataka","2022","Winter","Floating","43","42","60","145","10.622189926751","5.4743059972287","2"
"Karnataka","2023","Summer","Submersible","41","40","37","118","18.481459776914","5.9219445288832","1"
"Karnataka","2023","Summer","Surface Suction","23","41","25","89","7.1191554694128","1.8910406898621","2"
"Karnataka","2023","Summer","Floating","39","45","40","124","7.6424698891995","1.7936122905909","2"
"Karnataka","2023","Monsoon","Submersible","60","56","61","177","11.28790760678","6.5977397531694","4"
"Karnataka","2023","Monsoon","Surface Suction","50","41","34","125","15.186217103004","5.2759937139193","4"
"Karnataka","2023","Monsoon","Floating","55","59","21","135","7.5644903048669","4.1037608929135","1"
"Karnataka","2023","Winter","Submersible","24","34","42","100","8.2473297454936","1.4336616854391","2"
"Karnataka","2023","Winter","Surface Suction","42","20","29","91","14.505741687091","3.1623642403247","1"
"Karnataka","2023","Winter","Floating","47","50","64","161","10.909806809897","2.2423425002982","1"
"Karnataka","2024","Summer","Submersible","26","33","56","115","16.978477389521","3.3836288370428","4"
"Karnataka","2024","Summer","Surface Suction","33","18","23","74","18.521191196365","1.9701673196439","4"
"Karnataka","2024","Summer","Floating","39","49","30","118","4.8043886641677","3.6626280345535","1"
"Karnataka","2024","Monsoon","Submersible","33","19","64","116","17.532276540318","5.37321882693","4"
"Karnataka","2024","Monsoon","Surface Suction","46","54","37","137","4.0252757626894","6.3414197307746","1"
"Karnataka","2024","Monsoon","Floating","40","13","37","90","10.040163954784","4.4987669407172","3"
"Karnataka","2024","Winter","Submersible","52","53","28","133","6.2808761383686","3.995193681048","4"
"Karnataka","2024","Winter","Surface Suction","46","28","45","119","18.384160621074","3.5426207195855","2"
"Karnataka","2024","Winter","Floating","55","37","37","129","16.587703002847","2.1420218505703","1"
"Karnataka","2025","Summer","Submersible","51","28","36","115","5.9846400860212","3.5851496522936","4"
